1,132.119
2,-11.401
3,1.137986712
1,142.319
2,-11.401
3,3.819318036
1,132.719
2,-12.001
3,20.81979373
1,133.319
2,-12.001
3,45.86058334
1,133.919
2,-12.001
3,31.33055279
1,142.319
2,-12.001
3,13.6225186
1,142.919
2,-12.001
3,24.31998351
1,131.519
2,-12.601
3,22.06594116
1,132.119
2,-12.601
3,37.42623878
1,132.719
2,-12.601
3,43.04804404
1,133.319
2,-12.601
3,12.34868846
1,133.919
2,-12.601
3,10.10435916
1,134.519
2,-12.601
3,64.39585517
1,135.119
2,-12.601
3,64.48494798
1,136.319
2,-12.601
3,18.04637701
1,142.319
2,-12.601
3,18.25091766
1,142.919
2,-12.601
3,26.01886986
1,130.319
2,-13.201
3,13.14506344
1,130.919
2,-13.201
3,19.76149942
1,131.519
2,-13.201
3,24.75370858
1,132.119
2,-13.201
3,24.34482537
1,132.719
2,-13.201
3,65.31372914
1,133.319
2,-13.201
3,35.5747893
1,133.919
2,-13.201
3,33.28861104
1,134.519
2,-13.201
3,72.91755223
1,135.119
2,-13.201
3,74.40762103
1,141.719
2,-13.201
3,16.38065682
1,142.319
2,-13.201
3,25.31427521
1,142.919
2,-13.201
3,37.4753639
1,130.319
2,-13.801
3,48.10607314
1,130.919
2,-13.801
3,49.53161469
1,131.519
2,-13.801
3,25.89631317
1,132.119
2,-13.801
3,10.40349862
1,132.719
2,-13.801
3,29.4452395
1,133.319
2,-13.801
3,20.73747116
1,133.919
2,-13.801
3,72.53927165
1,134.519
2,-13.801
3,100
1,135.119
2,-13.801
3,100
1,141.719
2,-13.801
3,21.9521268
1,142.319
2,-13.801
3,54.60154071
1,142.919
2,-13.801
3,94.60692405
1,143.519
2,-13.801
3,100
1,126.119
2,-14.401
3,15.54086091
1,126.719
2,-14.401
3,72.16993311
1,127.319
2,-14.401
3,34.30869939
1,129.719
2,-14.401
3,35.40224963
1,130.319
2,-14.401
3,16.76734335
1,130.919
2,-14.401
3,42.73854279
1,131.519
2,-14.401
3,35.82319656
1,132.119
2,-14.401
3,59.96022028
1,132.719
2,-14.401
3,41.82713923
1,133.319
2,-14.401
3,37.82348897
1,133.919
2,-14.401
3,100
1,134.519
2,-14.401
3,100
1,135.119
2,-14.401
3,100
1,141.719
2,-14.401
3,17.48590012
1,142.319
2,-14.401
3,32.76643582
1,142.919
2,-14.401
3,57.07479062
1,143.519
2,-14.401
3,92.8620742
1,125.519
2,-15.001
3,39.50890674
1,126.119
2,-15.001
3,16.66817874
1,126.719
2,-15.001
3,3.864173764
1,127.319
2,-15.001
3,28.70877709
1,127.919
2,-15.001
3,22.52774825
1,128.519
2,-15.001
3,95.08233052
1,129.119
2,-15.001
3,54.42825638
1,129.719
2,-15.001
3,48.00825485
1,130.319
2,-15.001
3,18.18048583
1,130.919
2,-15.001
3,100
1,131.519
2,-15.001
3,59.48274611
1,132.119
2,-15.001
3,43.18399808
1,132.719
2,-15.001
3,44.74619064
1,133.319
2,-15.001
3,98.80003967
1,133.919
2,-15.001
3,100
1,134.519
2,-15.001
3,100
1,135.119
2,-15.001
3,100
1,141.719
2,-15.001
3,12.10059645
1,142.319
2,-15.001
3,23.34575961
1,142.919
2,-15.001
3,34.30422041
1,143.519
