1,132.119
2,-11.401
3,100
1,142.319
2,-11.401
3,100
1,132.719
2,-12.001
3,88.47332081
1,133.319
2,-12.001
3,55.49745197
1,133.919
2,-12.001
3,77.28195059
1,142.319
2,-12.001
3,99.41708909
1,142.919
2,-12.001
3,79.98848805
1,131.519
2,-12.601
3,88.37912871
1,132.119
2,-12.601
3,66.45150628
1,132.719
2,-12.601
3,61.88720534
1,133.319
2,-12.601
3,99.48284837
1,133.919
2,-12.601
3,99.63562728
1,134.519
2,-12.601
3,36.80891335
1,135.119
2,-12.601
3,36.84265829
1,136.319
2,-12.601
3,88.73342887
1,142.319
2,-12.601
3,88.64810681
1,142.919
2,-12.601
3,77.64109548
1,130.319
2,-13.201
3,99.57949749
1,130.919
2,-13.201
3,88.56150458
1,131.519
2,-13.201
3,77.70308353
1,132.119
2,-13.201
3,79.99050505
1,132.719
2,-13.201
3,36.76909908
1,133.319
2,-13.201
3,66.58747441
1,133.919
2,-13.201
3,74.32798476
1,134.519
2,-13.201
3,29.85868175
1,135.119
2,-13.201
3,24.35226807
1,141.719
2,-13.201
3,88.79263647
1,142.319
2,-13.201
3,77.6960628
1,142.919
2,-13.201
3,66.39238263
1,130.319
2,-13.801
3,55.36944242
1,130.919
2,-13.801
3,55.23928298
1,131.519
2,-13.801
3,77.64014572
1,132.119
2,-13.801
3,99.63342739
1,132.719
2,-13.801
3,77.4095084
1,133.319
2,-13.801
3,88.44200338
1,133.919
2,-13.801
3,29.8789886
1,134.519
2,-13.801
3,0
1,135.119
2,-13.801
3,0
1,141.719
2,-13.801
3,88.37948724
1,142.319
2,-13.801
3,49.81606536
1,142.919
2,-13.801
3,10.7180875
1,143.519
2,-13.801
3,0
1,126.119
2,-14.401
3,88.84148024
1,126.719
2,-14.401
3,29.88794749
1,127.319
2,-14.401
3,69.85979206
1,129.719
2,-14.401
3,69.88258758
1,130.319
2,-14.401
3,88.79661228
1,130.919
2,-14.401
3,61.89695449
1,131.519
2,-14.401
3,66.5231669
1,132.119
2,-14.401
3,44.0617234
1,132.719
2,-14.401
3,66.10464562
1,133.319
2,-14.401
3,66.38643228
1,133.919
2,-14.401
3,0
1,134.519
2,-14.401
3,0
1,135.119
2,-14.401
3,0
1,141.719
2,-14.401
3,88.73120847
1,142.319
2,-14.401
3,77.11565843
1,142.919
2,-14.401
3,44.29812184
1,143.519
2,-14.401
3,10.78504187
1,125.519
2,-15.001
3,66.30258773
1,126.119
2,-15.001
3,88.72412091
1,126.719
2,-15.001
3,100
1,127.319
2,-15.001
3,77.44757724
1,127.919
2,-15.001
3,88.31601933
1,128.519
2,-15.001
3,10.72699123
1,129.119
2,-15.001
3,49.86982318
1,129.719
2,-15.001
3,55.36842288
1,130.319
2,-15.001
3,88.70567375
1,130.919
2,-15.001
3,0
1,131.519
2,-15.001
3,44.11749519
1,132.119
2,-15.001
3,61.86518662
1,132.719
2,-15.001
3,59.83198846
1,133.319
2,-15.001
3,10.55577587
1,133.919
2,-15.001
3,0
1,134.519
2,-15.001
3,0
1,135.119
2,-15.001
3,0
1,141.719
2,-15.001
3,99.51024869
1,142.319
2,-15.001
3,88.23153554
1,142.919
2,-15.001
3,69.85994387
1,143.519
2,-15.001
3,9.818922308
