1,132.119
2,-11.401
3,1.031028729
1,142.319
2,-11.401
3,3.574377594
1,132.719
2,-12.001
3,20.49096669
1,133.319
2,-12.001
3,45.43280492
1,133.919
2,-12.001
3,30.97488364
1,142.319
2,-12.001
3,13.3099301
1,142.919
2,-12.001
3,23.99473151
1,131.519
2,-12.601
3,21.73246965
1,132.119
2,-12.601
3,37.03863412
1,132.719
2,-12.601
3,42.64468796
1,133.319
2,-12.601
3,12.05974211
1,133.919
2,-12.601
3,9.831368237
1,134.519
2,-12.601
3,63.91129747
1,135.119
2,-12.601
3,63.9820773
1,136.319
2,-12.601
3,17.68948085
1,142.319
2,-12.601
3,17.94065249
1,142.919
2,-12.601
3,25.70120664
1,130.319
2,-13.201
3,12.75285994
1,130.919
2,-13.201
3,19.43175399
1,131.519
2,-13.201
3,24.4312584
1,132.119
2,-13.201
3,24.01797262
1,132.719
2,-13.201
3,64.81032165
1,133.319
2,-13.201
3,35.20126202
1,133.919
2,-13.201
3,32.94001825
1,134.519
2,-13.201
3,72.39650194
1,135.119
2,-13.201
3,73.87595561
1,141.719
2,-13.201
3,16.06485782
1,142.319
2,-13.201
3,24.98750221
1,142.919
2,-13.201
3,37.12418972
1,130.319
2,-13.801
3,47.64530476
1,130.919
2,-13.801
3,49.10216543
1,131.519
2,-13.801
3,25.58658253
1,132.119
2,-13.801
3,10.11595335
1,132.719
2,-13.801
3,29.10614594
1,133.319
2,-13.801
3,20.43102782
1,133.919
2,-13.801
3,72.02297072
1,134.519
2,-13.801
3,100
1,135.119
2,-13.801
3,100
1,141.719
2,-13.801
3,21.62325207
1,142.319
2,-13.801
3,54.16137809
1,142.919
2,-13.801
3,93.99483701
1,143.519
2,-13.801
3,100
1,126.119
2,-14.401
3,15.23826311
1,126.719
2,-14.401
3,71.6657748
1,127.319
2,-14.401
3,33.96616559
1,129.719
2,-14.401
3,34.98886301
1,130.319
2,-14.401
3,16.42779085
1,130.919
2,-14.401
3,42.34217526
1,131.519
2,-14.401
3,35.4669901
1,132.119
2,-14.401
3,59.48855026
1,132.719
2,-14.401
3,41.43647713
1,133.319
2,-14.401
3,37.45777256
1,133.919
2,-14.401
3,100
1,134.519
2,-14.401
3,100
1,135.119
2,-14.401
3,100
1,141.719
2,-14.401
3,17.16059602
1,142.319
2,-14.401
3,32.41412618
1,142.919
2,-14.401
3,56.63522635
1,143.519
2,-14.401
3,92.25510222
1,125.519
2,-15.001
3,39.11280381
1,126.119
2,-15.001
3,16.38913529
1,126.719
2,-15.001
3,3.637219479
1,127.319
2,-15.001
3,28.38119325
1,127.919
2,-15.001
3,22.2083998
1,128.519
2,-15.001
3,94.43854484
1,129.119
2,-15.001
3,53.96200271
1,129.719
2,-15.001
3,47.5540191
1,130.319
2,-15.001
3,17.83698233
1,130.919
2,-15.001
3,100
1,131.519
2,-15.001
3,59.01003903
1,132.119
2,-15.001
3,42.78769184
1,132.719
2,-15.001
3,44.34859222
1,133.319
2,-15.001
3,98.15749113
1,133.919
2,-15.001
3,100
1,134.519
2,-15.001
3,100
1,135.119
2,-15.001
3,100
1,141.719
2,-15.001
3,11.80599088
1,142.319
2,-15.001
3,23.03102131
1,142.919
2,-15.001
3,33.96120947
1,143.519
