"","lon","lat","surv","dose"
"266",134.519,-18.601,10.6489637651424,95.9380103259496
"267",135.119,-18.601,11.8065173931446,84.5891231882162
"268",135.719,-18.601,29.8794919786626,72.0203518748442
"269",136.319,-18.601,59.899053821364,43.4535029836863
"270",136.919,-18.601,66.3895834407149,37.2768889525477
"271",137.519,-18.601,33.0584555326902,66.6690342083093
"272",138.119,-18.601,0,100
"273",138.719,-18.601,0,100
"274",139.319,-18.601,0,100
"275",139.919,-18.601,59.8055581189941,45.0768516240328
"276",140.519,-18.601,77.1133278792061,32.2454972464419
"277",141.119,-18.601,49.8947568203427,52.8771529633092
"278",141.719,-18.601,44.2983218696302,56.6166528779196
"279",142.319,-18.601,61.8743074072924,42.272530619382
"280",142.919,-18.601,66.384677668048,37.4981043854552
"281",143.519,-18.601,69.8059105012896,34.6423940797034
"282",144.119,-18.601,88.5305613555908,18.8104364416491
"283",144.719,-18.601,99.9522592089713,4.85978326683553
"284",145.319,-18.601,100,2.20175283686302
"285",145.919,-18.601,11.8058105042323,84.5922568592182
"286",123.119,-19.201,0,100
"287",126.119,-19.201,0,100
"288",126.719,-19.201,0,100
"289",127.319,-19.201,0,100
"290",127.919,-19.201,0,100
"291",128.519,-19.201,0,100
"292",129.119,-19.201,0,100
"293",129.719,-19.201,0,100
"294",130.319,-19.201,0,100
"295",130.919,-19.201,0,100
"296",131.519,-19.201,0,100
"297",132.119,-19.201,0,100
"298",132.719,-19.201,0,100
"299",133.319,-19.201,0,100
"300",133.919,-19.201,0,100
"301",134.519,-19.201,0,100
"302",135.119,-19.201,0,100
"303",135.719,-19.201,10.7146720425613,94.2972345888032
"304",136.319,-19.201,9.94765693836675,100
"305",136.919,-19.201,0,100
"306",137.519,-19.201,10.5768208237186,97.7099659808847
"307",138.119,-19.201,0,100
"308",138.719,-19.201,33.0426630494632,66.9932951402679
"309",139.319,-19.201,0,100
"310",139.919,-19.201,10.7991396517093,92.4809176409463
"311",140.519,-19.201,20.0003949202986,79.9420049757851
"312",141.119,-19.201,36.7738056506924,64.0973634840875
"313",141.719,-19.201,39.9625618583995,60.9942033784424
"314",142.319,-19.201,49.8892452171755,52.5808665022307
"315",142.919,-19.201,61.8603464795918,42.2220189595339
"316",143.519,-19.201,88.6345593793973,17.3951445952538
"317",144.119,-19.201,99.9960134324048,3.72821181317384
"318",144.719,-19.201,77.6509165023263,25.0883382691218
"319",145.319,-19.201,77.527662741872,26.9412968768732
"320",145.919,-19.201,66.2176001211088,39.3269699818491
"321",146.519,-19.201,0,100
"322",126.119,-19.801,0,100
"323",126.719,-19.801,0,100
"324",127.319,-19.801,0,100
"325",127.919,-19.801,0,100
"326",128.519,-19.801,0,100
"327",129.119,-19.801,0,100
"328",129.719,-19.801,0,100
"329",130.319,-19.801,0,100
"330",130.919,-19.801,0,100
"331",131.519,-19.801,0,100
"332",132.119,-19.801,0,100
"333",132.719,-19.801,10.89788809505,88.9350362969669
"334",133.319,-19.801,0,100
"335",133.919,-19.801,0,100
"336",134.519,-19.801,0,100
"337",135.119,-19.801,0,100
"338",135.719,-19.801,0,100
"339",136.319,-19.801,0,100
"340",136.919,-19.801,0,100
"341",137.519,-19.801,0,100
"342",138.119,-19.801,0,100
"343",138.719,-19.801,21.7476170828665,79.1106799123421
"344",139.319,-19.801,66.3311744197254,38.2450564376982
"345",139.919,-19.801,10.5428063459426,98.5455579307985
"346",140.519,-19.801,0,100
"347",141.119,-19.801,0,100
"348",141.719,-19.801,0,100
"349",142.319,-19.801,11.7964058590847,84.3840606295429
"350",142.919,-19.801,44.2480547539541,56.7694887442175
"351",143.519,-19.801,99.6133084941025,9.39626309712637
"352",144.119,-19.801,99.8756919375328,5.85050514075818
"353",144.719,-19.801,88.5080736384948,18.9134521364136
"354",145.319,-19.801,88.4060342091954,20.1109579121437
"355",145.919,-19.801,36.7047086369582,64.7086830292713
"356",146.519,-19.801,66.1656853195627,40.5876329090784
"357",147.119,-19.801,44.4248734251623,55.7584507448179
"358",126.719,-20.401,0,100
"359",127.319,-20.401,0,100
"360",127.919,-20.401,0,100
"361",128.519,-20.401,0,100
"362",129.119,-20.401,0,100
"363",129.719,-20.401,0,100
"364",130.319,-20.401,0,100
"365",130.919,-20.401,0,100
"366",131.519,-20.401,0,100
"367",132.119,-20.401,0,100
"368",132.719,-20.401,0,100
"369",133.319,-20.401,0,100
"370",133.919,-20.401,0,100
"371",134.519,-20.401,24.1132656868429,75.2744724947558
"372",135.119,-20.401,0,100
"373",135.719,-20.401,0,100
"374",136.319,-20.401,0,100
"375",136.919,-20.401,0,100
"376",137.519,-20.401,0,100
"377",138.119,-20.401,0,100
"378",138.719,-20.401,0,100
"379",139.319,-20.401,0,100
"380",139.919,-20.401,0,100
"381",140.519,-20.401,0,100
"382",141.119,-20.401,0,100
"383",141.719,-20.401,0,100
"384",142.319,-20.401,0,100
"385",142.919,-20.401,10.7577846255266,92.4594293352859
"386",143.519,-20.401,10.839471561554,90.2124491871159
"387",144.119,-20.401,88.3257549013567,21.1520788290041
"388",144.719,-20.401,32.9457521372915,67.8457549822655
"389",145.319,-20.401,55.4692767134083,44.5335572703771
"390",145.919,-20.401,0,100
"391",146.519,-20.401,9.98035975942577,99.3211585636726
"392",147.119,-20.401,66.4232053717653,36.5404359204825
"393",147.719,-20.401,0,100
"394",148.319,-20.401,10.8155201006571,91.7120113272286
"395",125.519,-21.001,0,100
"396",126.119,-21.001,0,100
"397",126.719,-21.001,0,100
"398",127.319,-21.001,0,100
"399",127.919,-21.001,0,100
"400",128.519,-21.001,0,100
"401",129.119,-21.001,0,100
"402",129.719,-21.001,0,100
"403",130.319,-21.001,0,100
"404",130.919,-21.001,0,100
"405",131.519,-21.001,0,100
"406",132.119,-21.001,0,100
"407",132.719,-21.001,0,100
"408",133.319,-21.001,0,100
"409",133.919,-21.001,0,100
"410",134.519,-21.001,0,100
"411",135.119,-21.001,0,100
"412",135.719,-21.001,0,100
"413",136.319,-21.001,0,100
"414",136.919,-21.001,0,100
"415",137.519,-21.001,0,100
"416",138.119,-21.001,0,100
"417",138.719,-21.001,0,100
"418",139.319,-21.001,0,100
"419",139.919,-21.001,19.954018434195,81.655835823562
"420",140.519,-21.001,0,100
"421",141.119,-21.001,0,100
"422",141.719,-21.001,0,100
"423",142.319,-21.001,0,100
"424",142.919,-21.001,0,100
"425",143.519,-21.001,0,100
"426",144.119,-21.001,0,100
"427",144.719,-21.001,21.7800592709921,78.3473205273668
"428",145.319,-21.001,61.8602747637966,42.2229470633916
"429",145.919,-21.001,9.92446013213252,100
"430",146.519,-21.001,22.0000408828752,75.5091513978612
"431",147.119,-21.001,24.2651685764526,74.6006358594431
"432",147.719,-21.001,49.8180689303696,53.8550937080262
"433",148.319,-21.001,100,0
"434",148.919,-21.001,88.5909804510815,18.8004688211841
"435",125.519,-21.601,0,100
"436",126.119,-21.601,0,100
"437",126.719,-21.601,0,100
"438",127.319,-21.601,0,100
"439",127.919,-21.601,0,100
"440",128.519,-21.601,0,100
"441",129.119,-21.601,0,100
"442",129.719,-21.601,0,100
"443",130.319,-21.601,0,100
"444",130.919,-21.601,0,100
"445",131.519,-21.601,0,100
"446",132.119,-21.601,0,100
"447",132.719,-21.601,0,100
"448",133.319,-21.601,0,100
"449",133.919,-21.601,0,100
"450",134.519,-21.601,10.7337061957373,93.3442014685617
"451",135.119,-21.601,0,100
"452",135.719,-21.601,0,100
"453",136.319,-21.601,0,100
"454",136.919,-21.601,0,100
"455",137.519,-21.601,0,100
"456",138.119,-21.601,0,100
"457",138.719,-21.601,0,100
"458",139.319,-21.601,0,100
"459",139.919,-21.601,0,100
"460",140.519,-21.601,0,100
"461",141.119,-21.601,0,100
"462",141.719,-21.601,0,100
"463",142.319,-21.601,0,100
"464",142.919,-21.601,0,100
"465",143.519,-21.601,0,100
"466",144.119,-21.601,0,100
"467",144.719,-21.601,0,100
"468",145.319,-21.601,0,100
"469",146.519,-21.601,11.6235957964267,85.8684911683513
"470",147.119,-21.601,50.0015265392629,50.9417562318402
"471",147.719,-21.601,99.7002502223272,8.99158567234527
"472",148.319,-21.601,100,2.57694554248724
"473",148.919,-21.601,99.6546637000616,10.1779463178472
"474",117.119,-22.201,0,100
"475",124.319,-22.201,0,100
"476",124.919,-22.201,0,100
"477",125.519,-22.201,0,100
"478",126.119,-22.201,0,100
"479",126.719,-22.201,0,100
"480",127.319,-22.201,0,100
"481",127.919,-22.201,0,100
"482",128.519,-22.201,0,100
"483",129.119,-22.201,0,100
"484",129.719,-22.201,0,100
"485",130.319,-22.201,0,100
"486",130.919,-22.201,0,100
"487",131.519,-22.201,0,100
"488",132.119,-22.201,21.9960581795976,75.7615929702154
"489",132.719,-22.201,29.9001704764459,71.3894350304112
"490",133.319,-22.201,10.7381912788185,93.4766818506772
"491",133.919,-22.201,0,100
"492",134.519,-22.201,0,100
"493",135.119,-22.201,0,100
"494",135.719,-22.201,0,100
"495",136.319,-22.201,0,100
"496",136.919,-22.201,0,100
"497",137.519,-22.201,0,100
"498",138.119,-22.201,0,100
"499",138.719,-22.201,0,100
"500",139.319,-22.201,0,100
"501",139.919,-22.201,0,100
"502",140.519,-22.201,0,100
"503",141.119,-22.201,0,100
"504",141.719,-22.201,0,100
"505",142.319,-22.201,0,100
"506",142.919,-22.201,0,100
"507",143.519,-22.201,0,100
"508",144.119,-22.201,0,100
"509",144.719,-22.201,0,100
"510",145.319,-22.201,0,100
"511",145.919,-22.201,0,100
"512",146.519,-22.201,0,100
"513",147.119,-22.201,61.8744648784789,42.2518051433688
"514",147.719,-22.201,88.7242070119934,16.3887239359824
"515",148.319,-22.201,99.7599847742598,8.16211112028535
"516",148.919,-22.201,99.6340337726566,10.1024729978166
"517",149.519,-22.201,99.9706908890741,5.58190929401481
"518",124.319,-22.801,0,100
"519",124.919,-22.801,0,100
"520",125.519,-22.801,0,100
"521",126.119,-22.801,0,100
"522",126.719,-22.801,0,100
"523",127.319,-22.801,0,100
"524",127.919,-22.801,0,100
"525",128.519,-22.801,0,100
"526",129.119,-22.801,0,100
"527",129.719,-22.801,0,100
"528",130.319,-22.801,0,100
"529",130.919,-22.801,0,100
"530",131.519,-22.801,0,100
"531",132.119,-22.801,0,100
"532",132.719,-22.801,0,100
"533",133.319,-22.801,29.9672115592772,70.5109497207214
"534",133.919,-22.801,19.9641630765936,80.8667120638777
"535",134.519,-22.801,10.7886235298646,91.7105523733939
"536",135.119,-22.801,0,100
"537",135.719,-22.801,0,100
"538",136.319,-22.801,0,100
"539",136.919,-22.801,0,100
"540",137.519,-22.801,0,100
"541",138.119,-22.801,0,100
"542",138.719,-22.801,0,100
"543",139.319,-22.801,0,100
"544",139.919,-22.801,0,100
"545",140.519,-22.801,0,100
"546",141.119,-22.801,0,100
"547",141.719,-22.801,0,100
"548",142.319,-22.801,0,100
"549",142.919,-22.801,0,100
"550",143.519,-22.801,0,100
"551",144.119,-22.801,0,100
"552",144.719,-22.801,0,100
"553",145.319,-22.801,0,100
"554",145.919,-22.801,0,100
"555",146.519,-22.801,0,100
"556",147.119,-22.801,29.968171386169,70.5017377653501
"557",147.719,-22.801,55.4011767481988,45.5072419474374
"558",148.319,-22.801,49.8178626514692,53.8363341947959
"559",148.919,-22.801,88.8755092575599,14.8353626459107
"560",149.519,-22.801,88.7497432950465,16.5234260401661
"561",150.119,-22.801,99.9705919891903,5.56170583736496
"562",150.719,-22.801,100,0
"563",126.119,-23.401,0,100
"564",126.719,-23.401,0,100
"565",127.319,-23.401,0,100
"566",127.919,-23.401,0,100
"567",128.519,-23.401,0,100
"568",129.119,-23.401,0,100
"569",129.719,-23.401,0,100
"570",130.319,-23.401,0,100
"571",130.919,-23.401,0,100
"572",131.519,-23.401,29.9476615030033,70.4860929202412
"573",132.119,-23.401,0,100
"574",132.719,-23.401,10.5076730945734,98.4990007774144
"575",133.319,-23.401,0,100
"576",133.919,-23.401,49.9115402358756,52.0739724408585
"577",134.519,-23.401,0,100
"578",135.119,-23.401,0,100
"579",135.719,-23.401,0,100
"580",136.319,-23.401,0,100
"581",136.919,-23.401,0,100
"582",137.519,-23.401,0,100
"583",138.119,-23.401,0,100
"584",138.719,-23.401,0,100
"585",139.319,-23.401,0,100
"586",139.919,-23.401,0,100
"587",140.519,-23.401,0,100
"588",141.119,-23.401,0,100
"589",141.719,-23.401,0,100
"590",142.319,-23.401,0,100
"591",142.919,-23.401,0,100
"592",143.519,-23.401,0,100
"593",144.119,-23.401,0,100
"594",144.719,-23.401,0,100
"595",145.319,-23.401,0,100
"596",145.919,-23.401,0,100
"597",146.519,-23.401,0,100
"598",147.119,-23.401,0,100
"599",147.719,-23.401,0,100
"600",148.319,-23.401,9.94001162590277,100
"601",148.919,-23.401,77.2881149037814,30.5717837949433
"602",149.519,-23.401,77.5670532293413,27.1218475340725
"603",150.119,-23.401,29.9903482425977,70.7202544995904
"604",150.719,-23.401,100,0
"605",113.519,-24.001,49.9930031492742,51.6929751851651
"606",114.119,-24.001,0,100
"607",126.119,-24.001,0,100
"608",126.719,-24.001,0,100
"609",127.319,-24.001,0,100
"610",127.919,-24.001,0,100
"611",128.519,-24.001,0,100
"612",129.119,-24.001,0,100
"613",129.719,-24.001,0,100
"614",130.319,-24.001,0,100
"615",130.919,-24.001,0,100
"616",131.519,-24.001,0,100
"617",132.119,-24.001,0,100
"618",132.719,-24.001,44.3234820139148,55.8921191064457
"619",133.319,-24.001,32.9549193975679,67.5684840974471
"620",133.919,-24.001,0,100
"621",134.519,-24.001,0,100
"622",135.119,-24.001,0,100
"623",135.719,-24.001,0,100
"624",136.319,-24.001,0,100
"625",136.919,-24.001,0,100
"626",137.519,-24.001,0,100
"627",138.119,-24.001,0,100
"628",138.719,-24.001,0,100
"629",139.319,-24.001,0,100
"630",139.919,-24.001,0,100
"631",140.519,-24.001,0,100
"632",141.119,-24.001,0,100
"633",141.719,-24.001,0,100
"634",142.319,-24.001,0,100
"635",142.919,-24.001,0,100
"636",143.519,-24.001,0,100
"637",144.119,-24.001,0,100
"638",144.719,-24.001,0,100
"639",145.319,-24.001,0,100
"640",145.919,-24.001,0,100
"641",146.519,-24.001,0,100
"642",147.119,-24.001,0,100
"643",147.719,-24.001,0,100
"644",148.319,-24.001,0,100
"645",148.919,-24.001,49.8187060406655,53.8280667446215
"646",149.519,-24.001,66.1120179984335,41.1875364374353
"647",150.119,-24.001,99.5104919381005,11.8040289149155
"648",150.719,-24.001,99.3240057844877,14.4590639370486
"649",151.319,-24.001,100,0
"650",114.119,-24.601,66.0316587503979,40.8766101519037
"651",124.319,-24.601,0,100
"652",126.719,-24.601,0,100
"653",127.319,-24.601,0,100
"654",127.919,-24.601,0,100
"655",128.519,-24.601,0,100
"656",129.119,-24.601,0,100
"657",129.719,-24.601,0,100
"658",130.319,-24.601,0,100
"659",130.919,-24.601,0,100
"660",131.519,-24.601,0,100
"661",132.119,-24.601,0,100
"662",132.719,-24.601,0,100
"663",133.319,-24.601,0,100
"664",133.919,-24.601,0,100
"665",134.519,-24.601,0,100
"666",135.119,-24.601,0,100
"667",135.719,-24.601,0,100
"668",136.319,-24.601,0,100
"669",136.919,-24.601,0,100
"670",137.519,-24.601,0,100
"671",138.119,-24.601,0,100
