temp_treatment,time_h,time_min,mortality_percent,group,col,pch,y_variable,x_variable,figure,species
50,19.81900452,1189.140271,99.69230769,2,green,19,mortality_percent,time_h,4,Common purslane
50,23.21266968,1392.760181,99.69230769,2,green,19,mortality_percent,time_h,4,Common purslane
50,26.19909502,1571.945701,99.69230769,2,green,19,mortality_percent,time_h,4,Common purslane
50,26.06334842,1563.800905,89.84615385,2,green,19,mortality_percent,time_h,4,Common purslane
50,26.06334842,1563.800905,88.30769231,2,green,19,mortality_percent,time_h,4,Common purslane
50,19.95475113,1197.285068,89.23076923,2,green,19,mortality_percent,time_h,4,Common purslane
50,20.09049774,1205.429864,88,2,green,19,mortality_percent,time_h,4,Common purslane
50,19.95475113,1197.285068,85.84615385,2,green,19,mortality_percent,time_h,4,Common purslane
50,23.07692308,1384.615385,86.76923077,2,green,19,mortality_percent,time_h,4,Common purslane
50,23.07692308,1384.615385,84.92307692,2,green,19,mortality_percent,time_h,4,Common purslane
50,22.94117647,1376.470588,77.84615385,2,green,19,mortality_percent,time_h,4,Common purslane
50,22.94117647,1376.470588,73.84615385,2,green,19,mortality_percent,time_h,4,Common purslane
50,29.18552036,1751.131222,78.46153846,2,green,19,mortality_percent,time_h,4,Common purslane
50,29.04977376,1742.986426,89.23076923,2,green,19,mortality_percent,time_h,4,Common purslane
50,28.91402715,1734.841629,100,2,green,19,mortality_percent,time_h,4,Common purslane
50,55.92760181,3355.656109,99.69230769,2,green,19,mortality_percent,time_h,4,Common purslane
50,56.06334842,3363.800905,89.84615385,2,green,19,mortality_percent,time_h,4,Common purslane
50,56.06334842,3363.800905,85.53846154,2,green,19,mortality_percent,time_h,4,Common purslane
50,55.92760181,3355.656109,79.38461538,2,green,19,mortality_percent,time_h,4,Common purslane
50,56.75675676,3405.405406,7.692307692,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,72.07207207,4324.324324,7.076923077,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,55.85585586,3351.351352,16.92307692,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,56.75675676,3405.405406,26.15384615,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,56.75675676,3405.405406,35.07692308,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,72.07207207,4324.324324,27.38461538,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,72.07207207,4324.324324,20.30769231,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,70.27027027,4216.216216,17.53846154,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,74.77477477,4486.486486,17.53846154,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,85.58558559,5135.135135,24.61538462,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,71.17117117,4270.27027,33.23076923,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,71.17117117,4270.27027,34.46153846,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,75.67567568,4540.540541,35.07692308,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,90.99099099,5459.459459,33.53846154,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,90.09009009,5405.405405,38.15384615,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,89.18918919,5351.351351,42.46153846,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,84.68468468,5081.081081,44,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,76.57657658,4594.594595,44.30769231,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,72.07207207,4324.324324,44.92307692,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,83.78378378,5027.027027,48.92307692,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,84.68468468,5081.081081,53.23076923,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,71.17117117,4270.27027,52.92307692,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,71.17117117,4270.27027,57.23076923,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,71.17117117,4270.27027,57.84615385,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,85.58558559,5135.135135,60.61538462,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,71.17117117,4270.27027,71.07692308,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,71.17117117,4270.27027,72.61538462,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,92.79279279,5567.567567,69.23076923,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,92.79279279,5567.567567,69.53846154,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,88.28828829,5297.297297,70.46153846,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,83.78378378,5027.027027,71.38461538,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,83.78378378,5027.027027,72,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,92.79279279,5567.567567,77.53846154,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,92.79279279,5567.567567,80,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,89.18918919,5351.351351,80,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,94.59459459,5675.675675,88.30769231,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,93.69369369,5621.621621,89.23076923,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,88.28828829,5297.297297,89.53846154,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,88.28828829,5297.297297,91.69230769,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,83.78378378,5027.027027,100,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,88.28828829,5297.297297,100,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,86.48648649,5189.189189,100,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,90.99099099,5459.459459,99.69230769,2,green,19,mortality_percent,time_h,6,Tumble pigweed
50,112.6126126,6756.756756,99.69230769,2,green,19,mortality_percent,time_h,6,Tumble pigweed
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
