"1",132.119
"2",-11.401
"3",0
"1",142.319
"2",-11.401
"3",0
"1",132.719
"2",-12.001
"3",16.7702580091932
"1",133.319
"2",-12.001
"3",42.3854321341265
"1",133.919
"2",-12.001
"3",27.8740787971555
"1",142.319
"2",-12.001
"3",8.57050499334585
"1",142.919
"2",-12.001
"3",20.7877643828664
"1",131.519
"2",-12.601
"3",18.170136363704
"1",132.119
"2",-12.601
"3",33.9668947007643
"1",132.719
"2",-12.601
"3",39.8055859077042
"1",133.319
"2",-12.601
"3",7.47647795481171
"1",133.919
"2",-12.601
"3",4.84455337834192
"1",134.519
"2",-12.601
"3",61.523587710463
"1",135.119
"2",-12.601
"3",61.2887903540894
"1",136.319
"2",-12.601
"3",13.0162615507367
"1",142.319
"2",-12.601
"3",14.3737620784652
"1",142.919
"2",-12.601
"3",22.8287701706237
"1",130.319
"2",-13.201
"3",4.83654358499457
"1",130.919
"2",-13.201
"3",15.5238147501308
"1",131.519
"2",-13.201
"3",21.2617877257431
"1",132.119
"2",-13.201
"3",20.7334229456778
"1",132.719
"2",-13.201
"3",62.1662250834983
"1",133.319
"2",-13.201
"3",32.1286211659693
"1",133.919
"2",-13.201
"3",30.1855261282354
"1",134.519
"2",-13.201
"3",70.0501348200814
"1",135.119
"2",-13.201
"3",71.5788626451734
"1",141.719
"2",-13.201
"3",11.8251989861434
"1",142.319
"2",-13.201
"3",21.8819897684633
"1",142.919
"2",-13.201
"3",34.6877700746684
"1",130.319
"2",-13.801
"3",44.1654515336403
"1",130.919
"2",-13.801
"3",46.4028925288082
"1",131.519
"2",-13.801
"3",22.8514500659299
"1",132.119
"2",-13.801
"3",4.73189068479454
"1",132.719
"2",-13.801
"3",26.1998735311916
"1",133.319
"2",-13.801
"3",17.1847197086852
"1",133.919
"2",-13.801
"3",69.7698799120128
"1",134.519
"2",-13.801
"3",100
"1",135.119
"2",-13.801
"3",100
"1",141.719
"2",-13.801
"3",17.9943831522843
"1",142.319
"2",-13.801
"3",51.6730089114317
"1",142.919
"2",-13.801
"3",91.950562669918
"1",143.519
"2",-13.801
"3",100
"1",126.119
"2",-14.401
"3",11.3744777282908
"1",126.719
"2",-14.401
"3",69.5705051760304
"1",127.319
"2",-14.401
"3",31.3401390659747
"1",129.719
"2",-14.401
"3",31.3437758324934
"1",130.319
"2",-14.401
"3",11.7329552354352
"1",130.919
"2",-14.401
"3",39.6081467865958
"1",131.519
"2",-14.401
"3",32.8544452407353
"1",132.119
"2",-14.401
"3",56.9403240812338
"1",132.719
"2",-14.401
"3",38.7020826841284
"1",133.319
"2",-14.401
"3",34.791223587417
"1",133.919
"2",-14.401
"3",100
"1",134.519
"2",-14.401
"3",100
"1",135.119
"2",-14.401
"3",100
"1",141.719
"2",-14.401
"3",13.0373810189144
"1",142.319
"2",-14.401
"3",29.5366899362005
"1",142.919
"2",-14.401
"3",54.3785440120239
"1",143.519
"2",-14.401
"3",90.1300044215158
"1",125.519
"2",-15.001
"3",36.0267681880649
"1",126.119
"2",-15.001
"3",13.0288853940295
"1",126.719
"2",-15.001
"3",0
"1",127.319
"2",-15.001
"3",25.4754383948946
"1",127.919
"2",-15.001
"3",18.9382103217551
"1",128.519
"2",-15.001
