"dates","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","DAYLENGTH","ABSAN","PTCOND","POSTURE","PANT","O2_ml","H2OResp_g","H2OCut_g"
2018-08-05 01:00:00,217,1,36,1,8.19693417785746,45,0,0,0,9.32689015494556,7.73915022979395,3.27344054019261,0.193741335268941,66.5909769578315,90,10.1784984837574,0.85,10,0,1,0.509418654142911,2.91290147192199e-05,0.000862219094499856
2018-08-05 02:00:00,217,1,36,2,7.8973072927587,45,0,0,0,9.06617995657916,7.37337956654313,3.08245216776896,0.181318468042453,64.797825053245,90,10.1784984837574,0.85,10,0,1,0.496236862719897,2.95563182198279e-05,0.000868001032840673
2018-08-05 03:00:00,217,1,36,3,7.81160163028276,45,0,0,0,9.05848013419834,7.13085732076822,3.1537604626227,0.16594468779169,61.0872187941579,90,10.1784984837574,0.85,10,0,1,0.492529454281698,3.28287252984373e-05,0.000928671966186527
2018-08-05 04:00:00,217,1,36,4,7.87226977895476,45,0,0,0,9.24337636815497,6.93105787730196,3.46753710637677,0.146518383171749,56.3573707800316,90,10.1784984837574,0.85,10,0,1,0.495150927587758,3.7821148555332e-05,0.00100255647068859
2018-08-05 05:00:00,217,1,36,5,7.97944238691098,45,0,0,0,9.51490673539648,6.70272288662055,3.91258618858194,0.125158105942948,51.6388815679571,90,10.1784984837574,0.85,10,0,1,0.499816001748527,4.3131210389468e-05,0.00105687847893614
2018-08-05 06:00:00,217,1,36,6,8.08827130159466,45,0,0,0,9.76600951385617,6.7071055541425,4.35839586078305,0.096161130088934,47.8020281815673,90,10.1784984837574,0.85,10,0,1,0.504598151036552,4.77846105970308e-05,0.00104472203818112
2018-08-05 07:00:00,217,1,36,7,8.21740077588881,45,0,0,0,9.90858287601796,7.06761789271368,4.68447978380743,0.0708017967187075,45.413593295802,90,10.1784984837574,0.85,10,0,1,0.510331733896284,5.1561911252206e-05,0.00100440950832505
2018-08-05 08:00:00,217,1,36,8,8.17706144324034,45,0,0,0,9.88101526047321,7.27067980466689,4.78956153520113,0.044018005510214,44.5188734904806,90,10.1784984837574,0.85,10,0,1,0.508533631799387,5.22487187773349e-05,0.000913771493884647
2018-08-05 09:00:00,217,1,36,9,8.0397096807007,45,0,0,0,9.63776467043457,7.15148690802538,4.58925047177968,0.0641106384801337,45.0723169683084,90,10.1784984837574,0.85,10,0,1,0.502458633895321,5.08584843686645e-05,0.000972264725465216
2018-08-05 10:00:00,217,1,36,10,7.73840609267597,45,0,0,0,9.1811228434016,6.82006812267379,4.06048394506979,0.104661502857898,46.9722769692336,90,10.1784984837574,0.85,10,0,1,0.489385138723638,4.69489473981918e-05,0.00108286498641672
2018-08-05 11:00:00,217,1,36,11,7.30543445348059,45,0,0,0,8.66017677061084,6.57403553434276,3.36743996669418,0.116414655040392,49.6994842037718,90,10.1784984837574,0.85,10,0,1,0.471191941743921,4.13750341439985e-05,0.00103457163791081
2018-08-05 12:00:00,217,1,36,12,20.1919297045415,0,22.2598424368113,0,1,9.16371352863645,7.816904770988,3.66189776312495,0.123705636768685,49.3955723648179,87.0917974957303,10.1784984837574,0.85,10,1,1,1.45507263822505,0.000503083021209855,0.00459939481397717
2018-08-05 13:00:00,217,1,36,13,28.8748264911792,0,156.681785070689,0,1,12.0160920464463,12.1369819922783,4.04083840463204,0.126007231784934,42.1389262280812,76.3444131456013,10.1784984837574,0.85,10,1,1,3.11053256203535,0.00207001547646383,0.00898395890639513
2018-08-05 14:00:00,217,1,36,14,27.7363961259585,0,322.548972865744,0,1,16.7978790606188,19.0670541201552,5.10006875800747,0.0886377331303707,31.9834531243621,66.8865402675319,10.1784984837574,0.85,10,2,1,2.81562231268531,0.0017168912991676,0.00736271794879882
2018-08-05 15:00:00,217,1,36,15,32.0801669748703,21,301.234246694884,0,2,19.3859129895844,23.2835963879941,7.80522978483984,0.0692266713728397,28.162609826337,59.3709647950736,10.1784984837574,0.85,10,0,1,4.11753870661942,0.00338516659912418,0.00955303225047031
2018-08-05 16:00:00,217,1,36,16,32.4448347816365,30,290.683323775578,0,2,21.0376458523809,26.5909023683552,10.0680777217165,0.0709668248185831,26.3811627039938,54.6275013189134,10.1784984837574,0.85,10,0,1,4.25103878239947,0.00356337133035048,0.00963902907593386
2018-08-05 17:00:00,217,1,36,17,32.6933553840967,33,282.731977283063,0,2,22.1094381372359,27.7628306249311,11.5905313960352,0.0998092816892572,25.6549079831747,53.4117796873749,10.1784984837574,0.85,10,0,1,4.34449048066255,0.00368287041001266,0.0102981072496221
2018-08-05 18:00:00,217,1,36,18,32.0364446935104,36,240.953803537801,0,2,22.3954717456123,27.8386905862384,12.4032324999443,0.101824981313002,26.1924912182561,55.9568361335963,10.1784984837574,0.85,10,0,1,4.10181665087108,0.00330277935975991,0.0097650625244947
2018-08-05 19:00:00,217,1,36,19,32.7832615744157,33,214.920901650766,0,2,22.9843315932202,28.0044340897634,11.9802990297797,0.102182210758052,26.2495187080459,61.794705901971,10.1784984837574,0.85,10,0,1,4.37880177236037,0.0036895106855841,0.0102096014466971
2018-08-05 20:00:00,217,1,36,20,32.3785301206874,30,158.204232592356,0,2,22.4418310424267,26.8493155750623,10.8777966197105,0.0750863695014844,28.1080772050434,70.0959514280088,10.1784984837574,0.85,10,0,1,4.22644761016887,0.0034409321724684,0.00928191829892791
2018-08-05 21:00:00,217,1,36,21,32.8892930617939,0,147.679083185269,0,2,22.394201488634,25.6734460328935,7.58247519764603,0.0990639492478362,29.0736850334813,80.0803503284093,10.1784984837574,0.85,10,2,1,4.41961543590086,0.00370835918066882,0.0101388949275382
2018-08-05 22:00:00,217,1,36,22,11.0701750996257,45,0,0,0,11.8963403225081,12.5743787494104,5.09151052488374,0.147436805397009,57.9235546640496,90,10.1784984837574,0.85,10,0,1,0.6550251860492,6.34228836557591e-05,0.00124013806495712
2018-08-05 23:00:00,217,1,36,23,9.93148599509071,45,0,0,0,10.8696010068734,10.5051717918124,4.49187315736941,0.183498069257734,62.9919580679188,90,10.1784984837574,0.85,10,0,1,0.592908686626838,4.49261253649104e-05,0.00109623355389478
2018-08-06 00:00:00,218,1,37,0,8.79687832232614,45,0,0,0,9.4850629760879,9.87967089232662,3.5749135453201,0.19089051564404,69.482163695976,90,10.2011076931545,0.85,10,0,1,0.536874431894879,3.09460865231125e-05,0.000849229303078189
2018-08-06 01:00:00,218,1,37,1,8.17725231321637,45,0,0,0,8.86326494875428,9.07649540047923,3.39470548864369,0.174818355874245,72.0093834656154,90,10.2011076931545,0.85,10,0,1,0.508542124781532,2.52660801206257e-05,0.000700247810456233
2018-08-06 02:00:00,218,1,37,2,7.82944054966246,45,0,0,0,8.45483328230943,8.72007911104647,3.37677057450958,0.168135604719997,72.8880180520698,90,10.2011076931545,0.85,10,0,1,0.493298830962351,2.33033785145125e-05,0.000651247258191794
2018-08-06 03:00:00,218,1,37,3,7.56515508754619,45,0,0,0,8.1799925820602,8.37444325463977,3.40047481140448,0.153880462939553,72.6674294766181,90,10.2011076931545,0.85,10,0,1,0.482022419918232,2.26235595776706e-05,0.000617407447876452
2018-08-06 04:00:00,218,1,37,4,7.28982326022122,45,0,0,0,7.94607476202337,7.90979987635859,3.28566980053967,0.149761325714842,72.0416094716967,90,10.2011076931545,0.85,10,0,1,0.470548755627776,2.20654428997836e-05,0.000609634687002732
2018-08-06 05:00:00,218,1,37,5,7.10049006319555,45,0,0,0,7.68580855553814,8.04537568560282,3.02872464536813,0.123097653274738,71.6027794042883,90,10.2011076931545,0.85,10,0,1,0.462817708541683,2.2148938924511e-05,0.000561043763761227
2018-08-06 06:00:00,218,1,37,6,6.78523797731529,45,0,0,0,7.35818108422366,7.79808908531836,2.7052777821574,0.110756968275526,71.8305487331769,90,10.2011076931545,0.85,10,0,1,0.45022581043636,2.09217066748956e-05,0.00051744891747307
2018-08-06 07:00:00,218,1,37,7,6.34242629611401,45,0,0,0,6.95475531224393,7.21173224173887,2.1755524917487,0.127384354103525,73.0119104057396,90,10.2011076931545,0.85,10,0,1,0.43311531891407,1.83612237145308e-05,0.000507738237363733
2018-08-06 08:00:00,218,1,37,8,5.99185101340066,45,0,0,0,6.53030244624848,6.89907390880672,1.52422567586524,0.186393928149913,74.8712851939153,90,10.2011076931545,0.85,10,0,1,0.42003132844142,1.62035914298007e-05,0.000563224241426032
2018-08-06 09:00:00,218,1,37,9,5.59011059541832,45,0,0,0,6.16543418861336,6.3230954835235,0.879518412825291,0.231596081164276,76.8982375570799,90,10.2011076931545,0.85,10,0,1,0.405523053149727,1.35682384253158e-05,0.000553553923802022
2018-08-06 10:00:00,218,1,37,10,5.32817699622339,45,0,0,0,5.93387710170845,5.8765212888354,0.337230146769627,0.288042744089099,78.5550001031558,90,10.2011076931545,0.85,10,0,1,0.396334676055413,1.17255923090272e-05,0.000556219294646604
2018-08-06 11:00:00,218,1,37,11,5.28803733055,45,0,0,0,5.94921920190019,5.61180486921314,0.0419234358449216,0.329676239330933,79.040433631218,90,10.2011076931545,0.85,10,0,1,0.394945130859727,1.10949342879028e-05,0.000572566894381323
2018-08-06 12:00:00,218,1,37,12,15.9810562534758,0,21.4089093363071,0,0,8.80017131853395,7.40425247319688,1.52457134727871,0.38827641643453,65.5047561730365,86.9410155145558,10.2011076931545,0.85,10,1,1,1.0066337403816,0.000206992983006315,0.00445646760732999
2018-08-06 13:00:00,218,1,37,13,21.4793156077195,0,136.823468761508,0,1,10.776844377028,10.3495799573224,2.23099014476725,0.402489521905222,57.7244262651143,76.176758888056,10.2011076931545,0.85,10,1,1,1.62856590546854,0.000571760545993124,0.00766009845748184
2018-08-06 14:00:00,218,1,37,14,26.1351793364618,0,267.913792268925,0,1,13.4541883354637,14.0059540798108,3.84331384316755,0.438424403113539,48.6745065829282,66.6997083674994,10.2011076931545,0.85,10,1,1,2.44753076863816,0.00126178939698288,0.0116349735278556
2018-08-06 15:00:00,218,1,37,15,29.4394385882735,0,380.273452292258,0,1,15.9898345822956,16.9337793053858,6.13400399594576,0.508673380291302,41.6067392488943,59.1655737444395,10.2011076931545,0.85,10,1,1,3.26805992741035,0.00215990824112925,0.0160074702771587
2018-08-06 16:00:00,218,1,37,16,31.9562654571539,0,437.698822219016,0,2,18.6100528815356,20.2469417789142,8.6278216399466,0.562846826126878,35.5652878235522,54.4101060109081,10.2011076931545,0.85,10,0,1,4.07314089134186,0.00321985264045978,0.0200898881357572
2018-08-06 17:00:00,218,1,37,17,30.7931919595096,0,428.041773638462,0,2,21.498682657418,25.0638482998517,10.7457707079443,0.610046196727361,30.1012097111581,53.1958725316942,10.2011076931545,0.85,10,0,1,3.67902415996714,0.00267093159380845,0.0195402404638629
2018-08-06 18:00:00,218,1,37,18,30.8320009742887,0,360.95921168338,0,2,22.5852743284366,26.8795364281873,12.0830065680114,0.627720441874945,28.6342465661864,55.7573673352071,10.2011076931545,0.85,10,0,1,3.69153833205328,0.00267851653059241,0.0198857605834516
2018-08-06 19:00:00,218,1,37,19,28.5372406194376,0,258.651521951762,0,1,21.5853444647458,24.9548823091529,12.4819130442489,0.60548759096818,31.0741545445712,61.6203973365482,10.2011076931545,0.85,10,0,1,3.01999684263035,0.00184092721246539,0.0165259820446139
2018-08-06 20:00:00,218,1,37,20,24.9174298364098,0,148.563697437757,0,1,19.4471065278761,21.3424752780174,12.0038940838452,0.563056911678597,36.2816390410014,69.9479448602679,10.2011076931545,0.85,10,0,1,2.20015703345071,0.00100063023532762,0.0119795926681704
2018-08-06 21:00:00,218,1,37,21,20.8734461430574,0,55.4981198175465,0,1,16.923166897921,17.4227746974502,10.8556354928296,0.495157056001807,43.4793453727222,79.9555490459031,10.2011076931545,0.85,10,0,1,1.54448003541842,0.000486417815878916,0.0078001701909947
2018-08-06 22:00:00,218,1,37,22,12.0074311044376,45,0,0,0,12.5381686031098,11.9992394768979,7.79845335924784,0.465167860669661,58.8232628141041,90,10.2011076931545,0.85,10,0,1,0.711006755858983,7.38670993555339e-05,0.0025081112412852
2018-08-06 23:00:00,218,1,37,23,11.1863768870128,45,0,0,0,11.741044122744,11.0361231671167,6.86089043005148,0.484523614271382,62.8526502853674,90,10.2011076931545,0.85,10,0,1,0.661719094946669,5.77715587393085e-05,0.00216585130311337
2018-08-07 00:00:00,219,1,38,0,8.99029335954689,45,0,0,0,9.27060205021453,10.5307434271015,4.20859026551619,0.503783063556808,74.5551946274167,90,10.224223462795,0.85,10,0,1,0.546037529463268,2.80464934891427e-05,0.00130977787189327
2018-08-07 01:00:00,219,1,38,1,8.40737231811079,45,0,0,0,8.90794305524893,8.67844140392189,3.6248450315997,0.513477212509779,76.139375557665,90,10.224223462795,0.85,10,0,1,0.51888545070172,2.25311213611334e-05,0.00112860027191766
2018-08-07 02:00:00,219,1,38,2,8.09701515005597,45,0,0,0,8.62447396295434,8.27629539789208,3.16631898106561,0.521136536819557,76.7978454365922,90,10.224223462795,0.85,10,0,1,0.504984352314162,2.05866662581254e-05,0.00107114584028116
2018-08-07 03:00:00,219,1,38,3,7.86092100374247,45,0,0,0,8.41588237976655,7.71098101295702,2.88997975490622,0.577065438089008,76.7635019298393,90,10.224223462795,0.85,10,0,1,0.494659487853659,1.97177748636809e-05,0.00111390761459514
2018-08-07 04:00:00,219,1,38,4,7.78959743364229,45,0,0,0,8.28698506153891,7.69709942542213,2.84480622046266,0.667080383418197,76.2535335759834,90,10.224223462795,0.85,10,0,1,0.49158208565735,2.03349526409677e-05,0.00125761698356074
2018-08-07 05:00:00,219,1,38,5,7.65211749184964,45,0,0,0,8.21019109023349,6.83545241877796,2.96391325730258,0.722614450216709,75.6716613168533,90,10.224223462795,0.85,10,0,1,0.485704145336401,2.01698673865793e-05,0.00132563467658364
2018-08-07 06:00:00,219,1,38,6,7.62720778353359,45,0,0,0,8.15186616476404,7.22476288590223,3.14957850384377,0.764021787420671,75.455691872381,90,10.224223462795,0.85,10,0,1,0.484646679028824,2.04824777730047e-05,0.00139337354534616
2018-08-07 07:00:00,219,1,38,7,7.54570133854372,45,0,0,0,8.08575945723013,6.98016810467956,3.30755340542561,0.781647635294636,75.9233647785528,90,10.224223462795,0.85,10,0,1,0.48120263435979,1.96742297346419e-05,0.00136772320012082
2018-08-07 08:00:00,219,1,38,8,7.46874739640667,45,0,0,0,7.99449162473887,6.87216430444128,3.33346885494666,0.733561381987807,77.024330059104,90,10.224223462795,0.85,10,0,1,0.477973420189973,1.84238208332685e-05,0.00127099573257825
2018-08-07 09:00:00,219,1,38,9,7.34340013724676,45,0,0,0,7.86886071949802,6.80632643666451,3.20944102442337,0.693524846050996,78.5884928269152,90,10.224223462795,0.85,10,0,1,0.472759811250328,1.65509412504636e-05,0.00111878543696907
2018-08-07 10:00:00,219,1,38,10,7.16962274613581,45,0,0,0,7.71645562846992,6.72628830329364,2.84309963469724,0.686515225235152,80.3555040748228,90,10.224223462795,0.85,10,0,1,0.465625771545599,1.43276485318819e-05,0.000959137897776976
2018-08-07 11:00:00,219,1,38,11,7.01140469926897,45,0,0,0,7.58836704027959,6.64737668088677,2.32719442830523,0.644312166790304,81.8102020627912,90,10.224223462795,0.85,10,0,1,0.459224155255009,1.24788349867704e-05,0.000819102883915052
2018-08-07 12:00:00,219,1,38,12,13.9231087346154,0,22.7219908341211,0,0,8.15572005019819,7.52893486880618,0.970592392267292,0.562410166794441,78.9963363433957,86.7847118419142,10.224223462795,0.85,10,1,1,0.840755035863606,0.000117542268678414,0.00372037341502362
2018-08-07 13:00:00,219,1,38,13,19.8382205012848,0,143.53180881293,0,0,9.41033013469597,9.5851392832257,0.369528551538679,0.374950400745101,72.284319898174,76.0033317498576,10.224223462795,0.85,10,1,1,1.41072942326001,0.000397792565661059,0.00591141450729377
2018-08-07 14:00:00,219,1,38,14,27.7143088991277,0,292.914610899208,0,1,11.960497575108,13.4419079585296,0.0386710431911865,0.200844526420691,60.3480528216243,66.5068131075998,10.224223462795,0.85,10,1,1,2.81018611445242,0.00158556004844128,0.00875871134108917
2018-08-07 15:00:00,219,1,38,15,27.5697472112663,0,443.288528760668,0,1,16.7267536567798,19.7394127859054,-0.129173430947844,0.0490336837959508,43.6449896325422,58.95389507761,10.224223462795,0.85,10,2,1,2.77486423514371,0.0015549495605268,0.00619201179731181
2018-08-07 16:00:00,219,1,38,16,26.5440472844758,0,560.123897473218,0,1,16.9425621556416,20.9236461048987,-0.332125530523967,0.302610560452859,42.2535797601779,54.1864773310094,10.224223462795,0.85,10,2,1,2.53667683058695,0.00131846153212031,0.00968954867202663
2018-08-07 17:00:00,219,1,38,17,24.9016432872644,0,617.205527250446,0,1,16.6194879232436,19.6222538152697,-0.798832743528067,0.543346414454517,42.2705968716834,52.9742882095408,10.224223462795,0.85,10,2,1,2.19712006513847,0.00100651180689201,0.0117565580157239
2018-08-07 18:00:00,219,1,38,18,23.7603021238913,0,601.825150849652,0,1,16.3822599907517,18.4352696786656,-1.67491028702989,0.730715529347716,42.0815936411846,55.5532332405938,10.224223462795,0.85,10,2,1,1.9883041825086,0.000834004962535626,0.0128209876575984
2018-08-07 19:00:00,219,1,38,19,22.318673259669,0,513.246899658432,0,1,15.6892956676461,16.6874786827999,-2.98024331401984,0.846084724833435,43.2219262301332,61.4425579710673,10.224223462795,0.85,10,2,1,1.75267313256296,0.000654058770323602,0.0124933170856211
2018-08-07 20:00:00,219,1,38,20,20.4043539233827,0,363.504284149231,0,1,14.5269801224392,14.4923394228274,-4.62782170745601,0.900773248000031,45.8255304274636,69.7973856700433,10.224223462795,0.85,10,2,1,1.48237060500425,0.000469208036232627,0.0110641286759517
2018-08-07 21:00:00,219,1,38,21,24.6660384934007,0,175.54815334461,0,1,12.7801537454111,11.4337173367913,-6.43912150055007,0.912085129871249,50.4996768473563,79.8289295205527,10.224223462795,0.85,10,1,1,2.1522901003708,0.000989347099877784,0.0157476619516118
2018-08-07 22:00:00,219,1,38,22,8.34187587017236,45,0,0,0,9.46761319574362,7.27478084860823,-2.98880920276025,0.894260032404556,61.774571615026,90,10.224223462795,0.85,10,0,1,0.515920314220479,3.54815515091503e-05,0.00254552174225739
2018-08-07 23:00:00,219,1,38,23,7.42171448823256,45,0,0,0,8.56250519833032,6.45158448888882,-4.11658075947116,0.856232088740749,64.234516935485,90,10.224223462795,0.85,10,0,1,0.476010459754929,2.81079964209181e-05,0.00213798460432027
2018-08-08 00:00:00,220,1,39,0,5.75666822109434,45,0,0,0,6.82135750617691,5.77528405564364,-5.89889913967539,0.695615957218605,70.3689784230415,90,10.2478342143704,0.85,10,0,1,0.411476216407617,1.70436743276121e-05,0.00130629121928217
2018-08-08 01:00:00,220,1,39,1,5.02931718729088,45,0,0,0,6.32408544785518,4.67297240966554,-6.52541082614482,0.569647977977766,70.3349758713586,90,10.2478342143704,0.85,10,0,1,0.386104975799864,1.44087955118397e-05,0.00105316456544038
2018-08-08 02:00:00,220,1,39,2,4.55709377577848,45,0,0,0,5.93988431674828,4.16076364193529,-7.07158356923856,0.518260376654871,69.3587218153355,90,10.2478342143704,0.85,10,0,1,0.370476707932518,1.37165898900964e-05,0.000990303825219165
2018-08-08 03:00:00,220,1,39,3,4.23369743325973,45,0,0,0,5.66448979481506,3.92375867027222,-7.53103779093595,0.47765088414845,67.6452021625674,90,10.2478342143704,0.85,10,0,1,0.360140404343099,1.39537703737404e-05,0.000987685009246463
2018-08-08 04:00:00,220,1,39,4,3.82206561170088,45,0,0,0,5.47272574485436,2.88807642252097,-7.86924627518368,0.467069317070669,65.5335307604902,90,10.2478342143704,0.85,10,0,1,0.347400019600201,1.37075870200419e-05,0.00099595086816013
2018-08-08 05:00:00,220,1,39,5,3.68723988591457,45,0,0,0,5.32492612602814,2.69929274219514,-8.16218603147979,0.489837206853389,63.4364397131555,90,10.2478342143704,0.85,10,0,1,0.343325816073899,1.46757595867402e-05,0.00110655861489335
2018-08-08 06:00:00,220,1,39,6,3.62739625341589,45,0,0,0,5.18578212864897,2.35267364696619,-8.42665113246863,0.551474068278657,61.7358079093638,90,10.2478342143704,0.85,10,0,1,0.34153278770579,1.57189271955394e-05,0.00130207952950199
2018-08-08 07:00:00,220,1,39,7,3.52507518369236,45,0,0,0,5.03785799278505,2.05736176046498,-8.66369507469176,0.620634713224494,60.6910375307015,90,10.2478342143704,0.85,10,0,1,0.338488721383873,1.61644998405323e-05,0.0014461744484226
2018-08-08 08:00:00,220,1,39,8,3.46653125366662,45,0,0,0,4.88880661189434,2.0684580859792,-8.86145944320288,0.684062746681386,60.3071941160373,90,10.2478342143704,0.85,10,0,1,0.336759249520626,1.64409870525033e-05,0.00156345435891491
2018-08-08 09:00:00,220,1,39,9,3.38311175516567,45,0,0,0,4.76680933416185,1.85954774369092,-8.99259389424759,0.743813488986106,60.467112985175,90,10.2478342143704,0.85,10,0,1,0.334310172820528,1.62235103900372e-05,0.00163256073994704
2018-08-08 10:00:00,220,1,39,10,3.36293649858204,45,0,0,0,4.71543695245352,1.76167257760789,-9.0156440266237,0.788731933056505,60.9813956811828,90,10.2478342143704,0.85,10,0,1,0.33372053589835,1.5962502825102e-05,0.00166594111199383
2018-08-08 11:00:00,220,1,39,11,3.55694723596775,45,0,0,0,4.79227435929,2.33147687050973,-8.87359227535671,0.834071286641468,61.5812622840392,90,10.2478342143704,0.85,10,0,1,0.339433998678712,1.6412953190486e-05,0.00173801100125828
2018-08-08 12:00:00,220,1,39,12,11.4187795441335,0,31.9337594960543,0,0,5.84366325486953,2.63221239721028,-15.0796328001676,0.867849018177896,58.6600920513369,86.6229266317803,10.2478342143704,0.85,10,1,1,0.675312779089661,0.000103602143229928,0.00534963016694264
2018-08-08 13:00:00,220,1,39,13,16.3089796138901,0,191.600519484189,0,0,7.17571066735358,5.29377336325432,-14.3461984871648,0.887923671969811,55.2901282680611,75.8241810422816,10.2478342143704,0.85,10,1,1,1.03593515349246,0.000256748881418051,0.00859993738294446
2018-08-08 14:00:00,220,1,39,14,20.935748697051,0,387.026846528209,0,1,9.00516653898957,8.69074198007265,-13.2203316841222,0.907811946322247,50.6514783487199,66.3079104495251,10.2478342143704,0.85,10,1,1,1.55292254807993,0.000568471533925033,0.0126590637528007
2018-08-08 15:00:00,220,1,39,15,25.2594322132683,0,575.823378035786,0,1,10.9213059674776,11.9482146410822,-11.826708519864,0.910705479278086,46.2367094712197,58.7359886856859,10.2478342143704,0.85,10,1,1,2.26699086167847,0.0011545113597196,0.0173633616251405
2018-08-08 16:00:00,220,1,39,16,27.0313188053909,0,652.680720522034,0,1,12.3629657922262,14.1311340398917,-10.4691076488162,0.909807230975202,43.499378217104,53.9566790688604,10.2478342143704,0.85,10,1,1,2.64716773004847,0.00152686847233271,0.0195430356745862
2018-08-08 17:00:00,220,1,39,17,28.1360293180898,0,670.458956939948,0,1,13.2269451480903,15.2024157404344,-9.24561618433177,0.906399482312188,42.2944650858571,52.747098531962,10.2478342143704,0.85,10,1,1,2.91581831439935,0.00181263112230585,0.0209329937459007
2018-08-08 18:00:00,220,1,39,18,28.6430198475989,0,628.720672059989,0,1,13.5453014939493,15.4078424370125,-8.20738987404707,0.90061958275889,42.2684792472635,55.3445145261739,10.2478342143704,0.85,10,1,1,3.04807816295062,0.00195789233358196,0.0215007387817583
2018-08-08 19:00:00,220,1,39,19,28.4984022017453,0,530.501474554158,0,1,13.3316541539401,14.8427199850777,-7.338013708532,0.893094701535377,43.2926366734356,61.2612696214068,10.2478342143704,0.85,10,1,1,3.00975142699888,0.00190935745668821,0.0211317060820353
2018-08-08 20:00:00,220,1,39,20,27.7971897390694,0,382.598687784013,0,1,12.7824067972049,13.9730217085224,-6.54223619640038,0.887096311165264,44.9195804858894,69.6443472820944,10.2478342143704,0.85,10,1,1,2.83063945268142,0.00170579938167753,0.0200394994306191
2018-08-08 21:00:00,220,1,39,21,25.6432444003486,0,189.051001167324,0,1,11.5454585503446,11.8411888045379,-5.70514806706615,0.886812300267757,48.4177183542312,79.7005509184954,10.2478342143704,0.85,10,1,1,2.34441576205376,0.00120409527819932,0.0172092366841943
2018-08-08 22:00:00,220,1,39,22,7.25534222108423,45,0,0,0,8.18356253143959,5.73133785862155,-1.52115642539133,0.895599764561715,59.9149824274636,90,10.2478342143704,0.85,10,0,1,0.469131235334456,3.25083853172155e-05,0.00256534310253403
2018-08-08 23:00:00,220,1,39,23,6.66565839892491,45,0,0,0,7.54443559957015,4.88721160994291,-1.10684606324895,0.904705349903238,61.5225348738958,90,10.2478342143704,0.85,10,0,1,0.445539655313214,2.83651055233149e-05,0.00237432915643974
2018-08-09 00:00:00,221,1,40,0,8.33425530697133,45,0,0,0,9.39861163744551,4.71327711935648,1.74620448849112,0.93522438552376,53.1595250753163,90,10.2719283376884,0.85,10,0,1,0.515576420535875,4.57791769742381e-05,0.00336280762528136
2018-08-09 01:00:00,221,1,40,1,8.05899103302766,45,0,0,0,8.92215049221572,5.21003255982704,2.27990984272077,0.976255833688603,53.6895957144804,90,10.2719283376884,0.85,10,0,1,0.503307039416837,4.40539230893434e-05,0.00339701999100055
2018-08-09 02:00:00,221,1,40,2,7.79688642296216,45,0,0,0,8.56765824375969,4.99490097956554,2.76042508745962,1.02510753833272,53.7074069451662,90,10.2719283376884,0.85,10,0,1,0.491895703775989,4.26079271773424e-05,0.00346022515530341
2018-08-09 03:00:00,221,1,40,3,7.62474639325233,45,0,0,0,8.33411609201092,4.79264145262382,3.08658963091722,1.07892128311467,53.2272639441525,90,10.2719283376884,0.85,10,0,1,0.484542313220204,4.2185124960062e-05,0.00358488127115795
2018-08-09 04:00:00,221,1,40,4,7.53234144293181,45,0,0,0,8.20103194074291,4.66950404611073,3.16633215038456,1.14777930624396,52.3487335011954,90,10.2719283376884,0.85,10,0,1,0.480640452881687,4.26014728682768e-05,0.00378603480818453
2018-08-09 05:00:00,221,1,40,5,7.46001767980645,45,0,0,0,8.12778616615951,4.42387932476028,3.01856904751781,1.20220157462595,51.2487704419746,90,10.2719283376884,0.85,10,0,1,0.477608466866636,4.32094695204948e-05,0.00397298344958019
2018-08-09 06:00:00,221,1,40,6,7.41107304712203,45,0,0,0,8.07716829692166,4.32580989497983,2.70002058030889,1.25048514062967,50.0862297294412,90,10.2719283376884,0.85,10,0,1,0.475567449218427,4.40232922064054e-05,0.00416185267416774
2018-08-09 07:00:00,221,1,40,7,7.34118011070499,45,0,0,0,8.02759832651478,4.06067021027388,2.28734729240938,1.28872086979211,48.9794708256997,90,10.2719283376884,0.85,10,0,1,0.472667987331643,4.45487898337502e-05,0.0043151908055849
2018-08-09 08:00:00,221,1,40,8,7.27864474329609,45,0,0,0,7.97295541481221,3.94364046290048,1.88022516671521,1.31526718421833,48.0790348084062,90,10.2719283376884,0.85,10,0,1,0.470088736670983,4.49529302580672e-05,0.00443240045091131
2018-08-09 09:00:00,221,1,40,9,7.17992326717304,45,0,0,0,7.92107520427449,3.32486256837161,1.59991320374075,1.32914449713608,47.5134453880864,90,10.2719283376884,0.85,10,0,1,0.466045618699086,4.46510944436413e-05,0.00447101862037218
2018-08-09 10:00:00,221,1,40,10,7.20823476630426,45,0,0,0,7.89533131345582,3.86953337908298,1.55879121530353,1.32935465558216,47.3643686074657,90,10.2719283376884,0.85,10,0,1,0.46720154091552,4.51590263994628e-05,0.00450901990729781
2018-08-09 11:00:00,221,1,40,11,7.28269934936424,45,0,0,0,7.94762010378222,4.0400687664336,1.78294424172191,1.31504858526448,47.6192238937566,90,10.2719283376884,0.85,10,0,1,0.470255540047169,4.55157144364051e-05,0.00448466458631363
2018-08-09 12:00:00,221,1,40,12,15.2406689798758,0,32.9482885288227,0,0,9.44246544911503,7.66141083261668,2.61570531935712,1.28608109921206,44.1453996021986,86.4557036850274,10.2719283376884,0.85,10,1,1,0.943488838042296,0.000218272417199655,0.0101383635614942
